StockSymbol,Price,RecordedDateTime
GOOGL,199.66,17-11-2023 14:47
MSFT,66.06,17-11-2023 14:47
TCS,54.27,17-11-2023 14:47
AAPL,89.47,17-11-2023 14:47
GOOGL,198.05,17-11-2023 14:47
MSFT,68.03,17-11-2023 14:47
TCS,52.67,17-11-2023 14:47
AAPL,90.1,17-11-2023 14:47
GOOGL,200.25,17-11-2023 14:47
MSFT,68.32,17-11-2023 14:47
TCS,53.59,17-11-2023 14:47
AAPL,89.98,17-11-2023 14:47
GOOGL,202.96,17-11-2023 14:47
MSFT,67.26,17-11-2023 14:47
TCS,53.37,17-11-2023 14:47
AAPL,90.68,17-11-2023 14:47
GOOGL,199.16,17-11-2023 14:47
MSFT,66.3,17-11-2023 14:47
TCS,51.95,17-11-2023 14:47
AAPL,91.9,17-11-2023 14:48
GOOGL,198.01,17-11-2023 14:48
MSFT,67.72,17-11-2023 14:48
TCS,53.44,17-11-2023 14:48
AAPL,91.26,17-11-2023 14:48
GOOGL,200.95,17-11-2023 14:48
MSFT,69.62,17-11-2023 14:48
TCS,53.71,17-11-2023 14:48
AAPL,90.26,17-11-2023 14:48
GOOGL,199.23,17-11-2023 14:48
MSFT,68.32,17-11-2023 14:48
TCS,54.66,17-11-2023 14:48
AAPL,90.85,17-11-2023 14:48
GOOGL,201.99,17-11-2023 14:48
MSFT,70.36,17-11-2023 14:48
TCS,53.99,17-11-2023 14:48
AAPL,91.23,17-11-2023 14:48
GOOGL,205.58,17-11-2023 14:48
MSFT,72.08,17-11-2023 14:48
TCS,52.73,17-11-2023 14:48
AAPL,92.65,17-11-2023 14:48
GOOGL,207.27,17-11-2023 14:48
MSFT,72.96,17-11-2023 14:48
TCS,53.97,17-11-2023 14:48
AAPL,91.47,17-11-2023 14:48
GOOGL,204.56,17-11-2023 14:48
MSFT,74.73,17-11-2023 14:48
TCS,52.44,17-11-2023 14:48
AAPL,90.18,17-11-2023 14:48
GOOGL,202.38,17-11-2023 14:48
MSFT,72.5,17-11-2023 14:48
TCS,53.99,17-11-2023 14:48
AAPL,91.76,17-11-2023 14:48
GOOGL,201.88,17-11-2023 14:48
MSFT,74.11,17-11-2023 14:48
TCS,52.65,17-11-2023 14:48
AAPL,92.96,17-11-2023 14:48
GOOGL,205.87,17-11-2023 14:48
MSFT,75.18,17-11-2023 14:48
TCS,51.78,17-11-2023 14:48
AAPL,92.19,17-11-2023 14:48
GOOGL,203.3,17-11-2023 14:48
MSFT,75.6,17-11-2023 14:48
TCS,52.45,17-11-2023 14:48
AAPL,91.63,17-11-2023 14:48
GOOGL,206.55,17-11-2023 14:48
MSFT,74.45,17-11-2023 14:48
TCS,52.79,17-11-2023 14:48
AAPL,91.25,17-11-2023 14:48
GOOGL,206.78,17-11-2023 14:48
MSFT,76.51,17-11-2023 14:48
TCS,52.59,17-11-2023 14:48
AAPL,92.84,17-11-2023 14:48
GOOGL,210.31,17-11-2023 14:48
MSFT,75.03,17-11-2023 14:48
TCS,51.27,17-11-2023 14:48
AAPL,94.4,17-11-2023 14:48
GOOGL,211.75,17-11-2023 14:48
MSFT,76.9,17-11-2023 14:48
TCS,51.1,17-11-2023 14:48
AAPL,94.92,17-11-2023 14:48
GOOGL,209.29,17-11-2023 14:48
MSFT,75.04,17-11-2023 14:48
TCS,51.81,17-11-2023 14:48
AAPL,96.14,17-11-2023 14:48
GOOGL,207.17,17-11-2023 14:48
MSFT,77.01,17-11-2023 14:48
TCS,51.17,17-11-2023 14:48
AAPL,97.89,17-11-2023 14:48
GOOGL,206.64,17-11-2023 14:48
MSFT,75.35,17-11-2023 14:48
TCS,50.89,17-11-2023 14:48
AAPL,96.83,17-11-2023 14:48
GOOGL,205.79,17-11-2023 14:48
MSFT,76.62,17-11-2023 14:48
TCS,50.57,17-11-2023 14:48
AAPL,98.44,17-11-2023 14:48
GOOGL,203.22,17-11-2023 14:48
MSFT,76.92,17-11-2023 14:48
TCS,50.4,17-11-2023 14:48
AAPL,97.01,17-11-2023 14:48
GOOGL,206.86,17-11-2023 14:48
MSFT,78.71,17-11-2023 14:48
TCS,50.6,17-11-2023 14:48
AAPL,95.88,17-11-2023 14:48
GOOGL,210.76,17-11-2023 14:48
MSFT,78.1,17-11-2023 14:48
TCS,50.6,17-11-2023 14:48
AAPL,94.04,17-11-2023 14:48
GOOGL,211.33,17-11-2023 14:48
MSFT,76.94,17-11-2023 14:48
TCS,52.03,17-11-2023 14:48
AAPL,94.49,17-11-2023 14:48
GOOGL,207.47,17-11-2023 14:48
MSFT,78.68,17-11-2023 14:48
TCS,50.67,17-11-2023 14:48
AAPL,94.59,17-11-2023 14:48
GOOGL,203.79,17-11-2023 14:48
MSFT,76.5,17-11-2023 14:48
TCS,51.27,17-11-2023 14:48
AAPL,95.17,17-11-2023 14:48
GOOGL,200.91,17-11-2023 14:48
MSFT,77.56,17-11-2023 14:48
TCS,52.08,17-11-2023 14:48
AAPL,96.61,17-11-2023 14:48
GOOGL,198.87,17-11-2023 14:48
MSFT,76.15,17-11-2023 14:48
TCS,52.61,17-11-2023 14:48
AAPL,95.12,17-11-2023 14:48
GOOGL,197.41,17-11-2023 14:48
MSFT,75.32,17-11-2023 14:48
TCS,51.81,17-11-2023 14:48
AAPL,94.53,17-11-2023 14:48
GOOGL,198.43,17-11-2023 14:48
MSFT,73.08,17-11-2023 14:48
TCS,53.09,17-11-2023 14:48
AAPL,96.01,17-11-2023 14:48
GOOGL,200.2,17-11-2023 14:48
MSFT,71.28,17-11-2023 14:48
TCS,53.36,17-11-2023 14:48
AAPL,95.58,17-11-2023 14:48
GOOGL,204.08,17-11-2023 14:48
MSFT,69.7,17-11-2023 14:48
TCS,54.62,17-11-2023 14:48
AAPL,95.02,17-11-2023 14:48
GOOGL,204.35,17-11-2023 14:48
MSFT,70.54,17-11-2023 14:48
TCS,55.8,17-11-2023 14:48
AAPL,94.02,17-11-2023 14:48
GOOGL,201.16,17-11-2023 14:48
MSFT,71.19,17-11-2023 14:48
TCS,54.25,17-11-2023 14:48
AAPL,95.33,17-11-2023 14:48
GOOGL,199.55,17-11-2023 14:48
MSFT,69.52,17-11-2023 14:48
TCS,52.68,17-11-2023 14:48
AAPL,95.68,17-11-2023 14:48
GOOGL,202.55,17-11-2023 14:48
MSFT,71.19,17-11-2023 14:48
TCS,53.8,17-11-2023 14:48
AAPL,94.91,17-11-2023 14:48
GOOGL,200.11,17-11-2023 14:48
MSFT,72.21,17-11-2023 14:48
TCS,55.28,17-11-2023 14:48
AAPL,93.62,17-11-2023 14:48
GOOGL,201.36,17-11-2023 14:48
MSFT,73.41,17-11-2023 14:48
TCS,53.78,17-11-2023 14:48
AAPL,92.44,17-11-2023 14:48
GOOGL,203.82,17-11-2023 14:48
MSFT,72.06,17-11-2023 14:48
TCS,52.45,17-11-2023 14:48
AAPL,93.22,17-11-2023 14:48
GOOGL,202.97,17-11-2023 14:48
MSFT,72.93,17-11-2023 14:48
TCS,53.74,17-11-2023 14:48
AAPL,92.97,17-11-2023 14:48
GOOGL,205.88,17-11-2023 14:48
MSFT,72.31,17-11-2023 14:48
TCS,53.19,17-11-2023 14:48
AAPL,92.37,17-11-2023 14:48
GOOGL,207.24,17-11-2023 14:48
MSFT,73.68,17-11-2023 14:48
TCS,52.42,17-11-2023 14:48
AAPL,93.96,17-11-2023 14:48
GOOGL,209.17,17-11-2023 14:48
MSFT,72.46,17-11-2023 14:48
TCS,50.93,17-11-2023 14:48
AAPL,95.79,17-11-2023 14:48
GOOGL,208.18,17-11-2023 14:48
MSFT,74.26,17-11-2023 14:48
TCS,50.93,17-11-2023 14:48
AAPL,94.07,17-11-2023 14:48
GOOGL,205.37,17-11-2023 14:48
MSFT,76.19,17-11-2023 14:48
TCS,52.12,17-11-2023 14:48
AAPL,95.87,17-11-2023 14:48
GOOGL,201.47,17-11-2023 14:48
MSFT,77.67,17-11-2023 14:48
TCS,50.89,17-11-2023 14:48
AAPL,94.85,17-11-2023 14:48
GOOGL,204.27,17-11-2023 14:48
MSFT,77.22,17-11-2023 14:48
TCS,52.01,17-11-2023 14:48
AAPL,93.46,17-11-2023 14:48
GOOGL,200.96,17-11-2023 14:48
MSFT,78.35,17-11-2023 14:48
TCS,53.32,17-11-2023 14:48
AAPL,95.17,17-11-2023 14:48
GOOGL,202.93,17-11-2023 14:48
MSFT,77.07,17-11-2023 14:48
TCS,54.37,17-11-2023 14:48
AAPL,94.51,17-11-2023 14:48
GOOGL,205.82,17-11-2023 14:48
MSFT,75.65,17-11-2023 14:48
TCS,54.75,17-11-2023 14:48
AAPL,92.84,17-11-2023 14:48
GOOGL,206.1,17-11-2023 14:48
MSFT,74.33,17-11-2023 14:48
TCS,55.45,17-11-2023 14:48
AAPL,91.3,17-11-2023 14:48
GOOGL,203.77,17-11-2023 14:48
MSFT,74.05,17-11-2023 14:48
TCS,56.6,17-11-2023 14:48
AAPL,89.86,17-11-2023 14:48
GOOGL,204,17-11-2023 14:48
MSFT,73.02,17-11-2023 14:48
TCS,55.36,17-11-2023 14:48
AAPL,88.43,17-11-2023 14:48
GOOGL,204.21,17-11-2023 14:48
MSFT,72.39,17-11-2023 14:48
TCS,56.23,17-11-2023 14:48
AAPL,87.88,17-11-2023 14:48
GOOGL,200.74,17-11-2023 14:48
MSFT,73.24,17-11-2023 14:48
TCS,56.97,17-11-2023 14:48
AAPL,88.13,17-11-2023 14:48
GOOGL,199.1,17-11-2023 14:48
MSFT,73.65,17-11-2023 14:48
TCS,58.44,17-11-2023 14:48
AAPL,87.63,17-11-2023 14:48
GOOGL,197.84,17-11-2023 14:48
MSFT,71.55,17-11-2023 14:48
TCS,57.62,17-11-2023 14:48
AAPL,86.62,17-11-2023 14:48
GOOGL,198.29,17-11-2023 14:48
MSFT,73.29,17-11-2023 14:48
TCS,59.02,17-11-2023 14:48
AAPL,85.39,17-11-2023 14:48
GOOGL,200.45,17-11-2023 14:48
MSFT,71.23,17-11-2023 14:48
TCS,60.06,17-11-2023 14:48
AAPL,85.92,17-11-2023 14:48
GOOGL,201.48,17-11-2023 14:48
MSFT,70.14,17-11-2023 14:48
TCS,60.4,17-11-2023 14:48
AAPL,84.91,17-11-2023 14:48
GOOGL,203.66,17-11-2023 14:48
MSFT,70.76,17-11-2023 14:48
TCS,61.68,17-11-2023 14:48
AAPL,85.23,17-11-2023 14:49
GOOGL,203.91,17-11-2023 14:49
MSFT,71.9,17-11-2023 14:49
TCS,62.7,17-11-2023 14:49
AAPL,85.36,17-11-2023 14:49
GOOGL,202.33,17-11-2023 14:49
MSFT,69.85,17-11-2023 14:49
TCS,63.28,17-11-2023 14:49
AAPL,84.62,17-11-2023 14:49
GOOGL,201.04,17-11-2023 14:49
MSFT,68.92,17-11-2023 14:49
TCS,63.92,17-11-2023 14:49
AAPL,85.21,17-11-2023 14:49
GOOGL,197.3,17-11-2023 14:49
MSFT,70.47,17-11-2023 14:49
TCS,64.25,17-11-2023 14:49
AAPL,85.54,17-11-2023 14:49
GOOGL,200.94,17-11-2023 14:49
MSFT,71.48,17-11-2023 14:49
TCS,65.07,17-11-2023 14:49
AAPL,83.86,17-11-2023 14:49
GOOGL,197.32,17-11-2023 14:49
MSFT,70.45,17-11-2023 14:49
TCS,64.76,17-11-2023 14:49
AAPL,83.43,17-11-2023 14:49
GOOGL,195.93,17-11-2023 14:49
MSFT,68.36,17-11-2023 14:49
TCS,65.85,17-11-2023 14:49
AAPL,84.29,17-11-2023 14:49
GOOGL,194.9,17-11-2023 14:49
MSFT,70.03,17-11-2023 14:49
TCS,64.6,17-11-2023 14:49
AAPL,83.13,17-11-2023 14:49
GOOGL,192.78,17-11-2023 14:49
MSFT,68.56,17-11-2023 14:49
TCS,66.35,17-11-2023 14:49
AAPL,84.54,17-11-2023 14:49
GOOGL,190.5,17-11-2023 14:49
MSFT,69.09,17-11-2023 14:49
TCS,65.24,17-11-2023 14:49
AAPL,85.24,17-11-2023 14:49
GOOGL,191.61,17-11-2023 14:49
MSFT,69.56,17-11-2023 14:49
TCS,63.82,17-11-2023 14:49
AAPL,86.77,17-11-2023 14:49
GOOGL,192.03,17-11-2023 14:49
MSFT,69.24,17-11-2023 14:49
TCS,63.06,17-11-2023 14:49
AAPL,85.53,17-11-2023 14:49
GOOGL,189.17,17-11-2023 14:49
MSFT,67.33,17-11-2023 14:49
TCS,63.61,17-11-2023 14:49
AAPL,85.79,17-11-2023 14:49
GOOGL,187.67,17-11-2023 14:49
MSFT,65.99,17-11-2023 14:49
TCS,65.11,17-11-2023 14:49
AAPL,85.91,17-11-2023 14:49
GOOGL,188.97,17-11-2023 14:49
MSFT,67.88,17-11-2023 14:49
TCS,66.19,17-11-2023 14:49
AAPL,85.52,17-11-2023 14:49
GOOGL,190.96,17-11-2023 14:49
MSFT,66.22,17-11-2023 14:49
TCS,66.77,17-11-2023 14:49
AAPL,84.43,17-11-2023 14:49
GOOGL,191.64,17-11-2023 14:49
MSFT,65.21,17-11-2023 14:49
TCS,67.55,17-11-2023 14:49
AAPL,85.43,17-11-2023 14:49
GOOGL,194.84,17-11-2023 14:49
MSFT,63.68,17-11-2023 14:49
TCS,69.23,17-11-2023 14:49
AAPL,86.78,17-11-2023 14:49
GOOGL,191.51,17-11-2023 14:49
MSFT,62.37,17-11-2023 14:49
TCS,68.1,17-11-2023 14:49
AAPL,86.46,17-11-2023 14:49
GOOGL,190.49,17-11-2023 14:49
MSFT,63.77,17-11-2023 14:49
TCS,69.3,17-11-2023 14:49
AAPL,86.12,17-11-2023 14:49
GOOGL,192.84,17-11-2023 14:49
MSFT,65.67,17-11-2023 14:49
TCS,68.37,17-11-2023 14:49
AAPL,84.57,17-11-2023 14:49
GOOGL,191.31,17-11-2023 14:49
MSFT,66.56,17-11-2023 14:49
TCS,68.66,17-11-2023 14:49
AAPL,85.59,17-11-2023 14:49
GOOGL,192.87,17-11-2023 14:49
MSFT,66.34,17-11-2023 14:49
TCS,69.16,17-11-2023 14:49
AAPL,85.42,17-11-2023 14:49
GOOGL,193.42,17-11-2023 14:49
MSFT,67.69,17-11-2023 14:49
TCS,70.06,17-11-2023 14:49
AAPL,83.79,17-11-2023 14:49
GOOGL,191.16,17-11-2023 14:49
MSFT,65.8,17-11-2023 14:49
TCS,69.21,17-11-2023 14:49
AAPL,84.97,17-11-2023 14:49
GOOGL,194.09,17-11-2023 14:49
MSFT,65.27,17-11-2023 14:49
TCS,69.59,17-11-2023 14:49
AAPL,86.53,17-11-2023 14:49
GOOGL,196.63,17-11-2023 14:49
MSFT,65.85,17-11-2023 14:49
TCS,69.07,17-11-2023 14:49
AAPL,85.54,17-11-2023 14:49
GOOGL,198.06,17-11-2023 14:49
MSFT,64.37,17-11-2023 14:49
TCS,68.27,17-11-2023 14:49
AAPL,84.62,17-11-2023 14:49
GOOGL,196.12,17-11-2023 14:49
MSFT,66.13,17-11-2023 14:49
TCS,68.7,17-11-2023 14:49
AAPL,85.95,17-11-2023 14:49
GOOGL,199.43,17-11-2023 14:49
MSFT,65.25,17-11-2023 14:49
TCS,68.95,17-11-2023 14:49
AAPL,84.78,17-11-2023 14:49
GOOGL,201.14,17-11-2023 14:49
MSFT,65.59,17-11-2023 14:49
TCS,71.01,17-11-2023 14:49
AAPL,85.1,17-11-2023 14:49
GOOGL,201.46,17-11-2023 14:49
MSFT,64.69,17-11-2023 14:49
TCS,70.47,17-11-2023 14:49
AAPL,83.58,17-11-2023 14:49
GOOGL,197.67,17-11-2023 14:49
MSFT,62.83,17-11-2023 14:49
TCS,70.99,17-11-2023 14:49
AAPL,82.12,17-11-2023 14:49
GOOGL,194.64,17-11-2023 14:49
MSFT,63.69,17-11-2023 14:49
TCS,72.46,17-11-2023 14:49
AAPL,83.39,17-11-2023 14:49
GOOGL,193.76,17-11-2023 14:49
MSFT,62.58,17-11-2023 14:49
TCS,71.45,17-11-2023 14:49
AAPL,84.51,17-11-2023 14:49
GOOGL,191.59,17-11-2023 14:49
MSFT,63.69,17-11-2023 14:49
TCS,70.67,17-11-2023 14:49
AAPL,85.48,17-11-2023 14:49
GOOGL,194.23,17-11-2023 14:49
MSFT,64.63,17-11-2023 14:49
TCS,72.56,17-11-2023 14:49
AAPL,86.06,17-11-2023 14:49
GOOGL,196.32,17-11-2023 14:49
MSFT,65.81,17-11-2023 14:49
TCS,73.31,17-11-2023 14:49
AAPL,86.71,17-11-2023 14:49
GOOGL,197.57,17-11-2023 14:49
MSFT,66.83,17-11-2023 14:49
TCS,71.52,17-11-2023 14:49
AAPL,87.02,17-11-2023 14:49
GOOGL,195.16,17-11-2023 14:49
MSFT,65.33,17-11-2023 14:49
TCS,70.36,17-11-2023 14:49
AAPL,88.55,17-11-2023 14:49
GOOGL,192.44,17-11-2023 14:49
MSFT,65.86,17-11-2023 14:49
TCS,68.85,17-11-2023 14:49
AAPL,89.13,17-11-2023 14:49
GOOGL,188.9,17-11-2023 14:49
MSFT,66.52,17-11-2023 14:49
TCS,68.28,17-11-2023 14:49
AAPL,90.89,17-11-2023 14:49
GOOGL,185.9,17-11-2023 14:49
MSFT,65.79,17-11-2023 14:49
TCS,67.66,17-11-2023 14:49
AAPL,89.93,17-11-2023 14:49
GOOGL,188.68,17-11-2023 14:49
MSFT,67.41,17-11-2023 14:49
TCS,69.24,17-11-2023 14:49
AAPL,89.2,17-11-2023 14:49
GOOGL,186.63,17-11-2023 14:49
MSFT,66.43,17-11-2023 14:49
TCS,67.39,17-11-2023 14:49
AAPL,89.64,17-11-2023 14:49
GOOGL,183.42,17-11-2023 14:49
MSFT,67.07,17-11-2023 14:49
TCS,66.1,17-11-2023 14:49
AAPL,87.94,17-11-2023 14:49
GOOGL,183.75,17-11-2023 14:49
MSFT,65.29,17-11-2023 14:49
TCS,67.38,17-11-2023 14:49
AAPL,88.21,17-11-2023 14:49
GOOGL,180.18,17-11-2023 14:49
MSFT,67.16,17-11-2023 14:49
TCS,66.21,17-11-2023 14:49
AAPL,89.64,17-11-2023 14:49
GOOGL,183.12,17-11-2023 14:49
MSFT,67.58,17-11-2023 14:49
TCS,67.68,17-11-2023 14:49
AAPL,91.19,17-11-2023 14:49
GOOGL,179.69,17-11-2023 14:49
MSFT,67.25,17-11-2023 14:49
TCS,69.33,17-11-2023 14:49
AAPL,90.04,17-11-2023 14:49
GOOGL,182.92,17-11-2023 14:49
MSFT,67.76,17-11-2023 14:49
TCS,71.07,17-11-2023 14:49
AAPL,89.04,17-11-2023 14:49
GOOGL,186.21,17-11-2023 14:49
MSFT,66.93,17-11-2023 14:49
TCS,72.11,17-11-2023 14:49
AAPL,89.77,17-11-2023 14:49
GOOGL,183.79,17-11-2023 14:49
MSFT,65.59,17-11-2023 14:49
TCS,70.68,17-11-2023 14:49
AAPL,91.08,17-11-2023 14:49
GOOGL,184.84,17-11-2023 14:49
MSFT,67.5,17-11-2023 14:49
TCS,68.97,17-11-2023 14:49
AAPL,90.92,17-11-2023 14:49
GOOGL,186.4,17-11-2023 14:49
MSFT,66.36,17-11-2023 14:49
TCS,66.91,17-11-2023 14:49
AAPL,91.48,17-11-2023 14:49
GOOGL,182.77,17-11-2023 14:49
MSFT,64.74,17-11-2023 14:49
TCS,66.42,17-11-2023 14:49
AAPL,90.13,17-11-2023 14:49
GOOGL,184.02,17-11-2023 14:49
MSFT,66.5,17-11-2023 14:49
TCS,67.38,17-11-2023 14:49
AAPL,91.23,17-11-2023 14:49
GOOGL,181.87,17-11-2023 14:49
MSFT,65.05,17-11-2023 14:49
TCS,68.61,17-11-2023 14:49
AAPL,92.48,17-11-2023 14:49
GOOGL,184.29,17-11-2023 14:49
MSFT,66.38,17-11-2023 14:49
TCS,66.89,17-11-2023 14:49
AAPL,93.3,17-11-2023 14:49
GOOGL,185.48,17-11-2023 14:49
MSFT,65.74,17-11-2023 14:49
TCS,67.16,17-11-2023 14:49
AAPL,94.96,17-11-2023 14:50
GOOGL,187.25,17-11-2023 14:50
MSFT,64.72,17-11-2023 14:50
TCS,65.19,17-11-2023 14:50
AAPL,93.56,17-11-2023 14:50
GOOGL,185.05,17-11-2023 14:50
MSFT,66.55,17-11-2023 14:50
TCS,65.5,17-11-2023 14:50
AAPL,92.27,17-11-2023 14:50
GOOGL,186.85,17-11-2023 14:50
MSFT,65.51,17-11-2023 14:50
TCS,66.83,17-11-2023 14:50
AAPL,92.77,17-11-2023 14:50
GOOGL,184.95,17-11-2023 14:50
MSFT,64.98,17-11-2023 14:50
TCS,67.04,17-11-2023 14:50
AAPL,94.18,17-11-2023 14:50
GOOGL,183.73,17-11-2023 14:50
MSFT,66.14,17-11-2023 14:50
TCS,67.86,17-11-2023 14:50
AAPL,92.99,17-11-2023 14:50
GOOGL,182.77,17-11-2023 14:50
MSFT,66.53,17-11-2023 14:50
TCS,66.4,17-11-2023 14:50
AAPL,94.66,17-11-2023 14:50
GOOGL,182.09,17-11-2023 14:50
MSFT,67.21,17-11-2023 14:50
TCS,65.07,17-11-2023 14:50
AAPL,92.79,17-11-2023 14:50
GOOGL,180.09,17-11-2023 14:50
MSFT,67.88,17-11-2023 14:50
TCS,63.2,17-11-2023 14:50
AAPL,91.26,17-11-2023 14:50
GOOGL,181.57,17-11-2023 14:50
MSFT,67.35,17-11-2023 14:50
TCS,64.15,17-11-2023 14:50
AAPL,92.4,17-11-2023 14:50
GOOGL,182.41,17-11-2023 14:50
MSFT,68.48,17-11-2023 14:50
TCS,62.85,17-11-2023 14:50
AAPL,93.98,17-11-2023 14:50
GOOGL,178.9,17-11-2023 14:50
MSFT,70.13,17-11-2023 14:50
TCS,61.16,17-11-2023 14:50
AAPL,92.99,17-11-2023 14:50
GOOGL,176.48,17-11-2023 14:50
MSFT,68.51,17-11-2023 14:50
TCS,60.15,17-11-2023 14:50
AAPL,92.17,17-11-2023 14:50
GOOGL,177.77,17-11-2023 14:50
MSFT,69.42,17-11-2023 14:50
TCS,61.69,17-11-2023 14:50
AAPL,90.88,17-11-2023 14:50
GOOGL,178.99,17-11-2023 14:50
MSFT,70.85,17-11-2023 14:50
TCS,59.85,17-11-2023 14:50
AAPL,90.1,17-11-2023 14:50
GOOGL,176.2,17-11-2023 14:50
MSFT,72.54,17-11-2023 14:50
TCS,60.45,17-11-2023 14:50
AAPL,91.15,17-11-2023 14:50
GOOGL,173.19,17-11-2023 14:50
MSFT,73.57,17-11-2023 14:50
TCS,59.94,17-11-2023 14:50
AAPL,89.72,17-11-2023 14:50
GOOGL,170.98,17-11-2023 14:50
MSFT,71.61,17-11-2023 14:50
TCS,61.31,17-11-2023 14:50
AAPL,91.4,17-11-2023 14:50
GOOGL,172.73,17-11-2023 14:50
MSFT,73.26,17-11-2023 14:50
TCS,60.65,17-11-2023 14:50
AAPL,90.64,17-11-2023 14:50
GOOGL,174.16,17-11-2023 14:50
MSFT,75.21,17-11-2023 14:50
TCS,60.41,17-11-2023 14:50
AAPL,88.83,17-11-2023 14:50
GOOGL,176.28,17-11-2023 14:50
MSFT,73.39,17-11-2023 14:50
TCS,59.89,17-11-2023 14:50
AAPL,87.45,17-11-2023 14:50
GOOGL,174.02,17-11-2023 14:50
MSFT,72.28,17-11-2023 14:50
TCS,58.49,17-11-2023 14:50
AAPL,86.86,17-11-2023 14:50
GOOGL,176.14,17-11-2023 14:50
MSFT,74.2,17-11-2023 14:50
TCS,58.03,17-11-2023 14:50
AAPL,86.42,17-11-2023 14:50
GOOGL,178.93,17-11-2023 14:50
MSFT,74.68,17-11-2023 14:50
TCS,58.53,17-11-2023 14:50
AAPL,86.17,17-11-2023 14:50
GOOGL,175.79,17-11-2023 14:50
MSFT,74.91,17-11-2023 14:50
TCS,60.05,17-11-2023 14:50
AAPL,87.72,17-11-2023 14:50
GOOGL,175.19,17-11-2023 14:50
MSFT,75.28,17-11-2023 14:50
TCS,59.37,17-11-2023 14:50
AAPL,89.18,17-11-2023 14:50
GOOGL,178.59,17-11-2023 14:50
MSFT,74.26,17-11-2023 14:50
TCS,59.08,17-11-2023 14:50
AAPL,88.27,17-11-2023 14:50
GOOGL,178.95,17-11-2023 14:50
MSFT,72.46,17-11-2023 14:50
TCS,58.23,17-11-2023 14:50
AAPL,88.08,17-11-2023 14:50
GOOGL,180.2,17-11-2023 14:50
MSFT,73,17-11-2023 14:50
TCS,56.54,17-11-2023 14:50
AAPL,87.72,17-11-2023 14:50
GOOGL,182.1,17-11-2023 14:50
MSFT,71.51,17-11-2023 14:50
TCS,57.06,17-11-2023 14:50
AAPL,87.14,17-11-2023 14:50
GOOGL,181.43,17-11-2023 14:50
MSFT,70.35,17-11-2023 14:50
TCS,58.32,17-11-2023 14:50
AAPL,85.69,17-11-2023 14:50
GOOGL,178.98,17-11-2023 14:50
MSFT,68.88,17-11-2023 14:50
TCS,56.86,17-11-2023 14:50
AAPL,87.03,17-11-2023 14:50
GOOGL,179.44,17-11-2023 14:50
MSFT,70.03,17-11-2023 14:50
TCS,57.24,17-11-2023 14:50
AAPL,86.22,17-11-2023 14:50
GOOGL,181.9,17-11-2023 14:50
MSFT,71.44,17-11-2023 14:50
TCS,55.62,17-11-2023 14:50
AAPL,87.8,17-11-2023 14:50
GOOGL,184.82,17-11-2023 14:50
MSFT,70.09,17-11-2023 14:50
TCS,55.12,17-11-2023 14:50
AAPL,87.9,17-11-2023 14:50
GOOGL,184.18,17-11-2023 14:50
MSFT,68.13,17-11-2023 14:50
TCS,56.43,17-11-2023 14:50
AAPL,88.14,17-11-2023 14:50
GOOGL,184.72,17-11-2023 14:50
MSFT,66.49,17-11-2023 14:50
TCS,55.18,17-11-2023 14:50
AAPL,87.66,17-11-2023 14:50
GOOGL,186.04,17-11-2023 14:50
MSFT,67.89,17-11-2023 14:50
TCS,55.35,17-11-2023 14:50
AAPL,89.17,17-11-2023 14:50
GOOGL,187.1,17-11-2023 14:50
MSFT,68.93,17-11-2023 14:50
TCS,54.26,17-11-2023 14:50
AAPL,90.35,17-11-2023 14:50
GOOGL,189.26,17-11-2023 14:50
MSFT,68.3,17-11-2023 14:50
TCS,55.64,17-11-2023 14:50
AAPL,90.18,17-11-2023 14:50
GOOGL,188.03,17-11-2023 14:50
MSFT,70.26,17-11-2023 14:50
TCS,56.07,17-11-2023 14:50
AAPL,90.01,17-11-2023 14:50
GOOGL,187.08,17-11-2023 14:50
MSFT,68.5,17-11-2023 14:50
TCS,55.75,17-11-2023 14:50
AAPL,89.87,17-11-2023 14:50
GOOGL,185.77,17-11-2023 14:50
MSFT,66.8,17-11-2023 14:50
TCS,56.49,17-11-2023 14:50
AAPL,91.51,17-11-2023 14:50
GOOGL,184.63,17-11-2023 14:50
MSFT,65.68,17-11-2023 14:50
TCS,58.05,17-11-2023 14:50
AAPL,92.45,17-11-2023 14:50
GOOGL,182.78,17-11-2023 14:50
MSFT,66.33,17-11-2023 14:50
TCS,59.4,17-11-2023 14:50
AAPL,91.34,17-11-2023 14:50
GOOGL,184.34,17-11-2023 14:50
MSFT,67.83,17-11-2023 14:50
TCS,58.5,17-11-2023 14:50
AAPL,90.4,17-11-2023 14:50
GOOGL,186.62,17-11-2023 14:50
MSFT,66.33,17-11-2023 14:50
TCS,59.03,17-11-2023 14:50
AAPL,90.06,17-11-2023 14:50
GOOGL,188.7,17-11-2023 14:50
MSFT,66.97,17-11-2023 14:50
TCS,60.44,17-11-2023 14:50
AAPL,91,17-11-2023 14:50
GOOGL,185.8,17-11-2023 14:50
MSFT,65.3,17-11-2023 14:50
TCS,59.84,17-11-2023 14:50
AAPL,92.8,17-11-2023 14:50
GOOGL,187.89,17-11-2023 14:50
MSFT,64.6,17-11-2023 14:50
TCS,58.21,17-11-2023 14:50
AAPL,91.16,17-11-2023 14:50
GOOGL,185.41,17-11-2023 14:50
MSFT,63.71,17-11-2023 14:50
TCS,59.35,17-11-2023 14:50
